sid,cohort-all,cohort-easy,cohort-hard,cohort-cls0,cohort-cls1,cohort-cls2,cohort-cls3,cohort-cls4
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-072,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-073,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-074,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-075,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-076,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-077,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-078,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-079,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-080,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-000,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-001,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-002,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-003,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-004,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-005,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-006,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-007,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-008,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-009,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-010,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-011,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-012,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-013,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-014,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-015,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-016,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-017,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-018,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-019,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-020,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-021,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-022,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-023,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-024,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-025,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-026,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-027,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-028,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-029,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-030,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-031,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-032,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-033,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-034,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-035,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-036,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-037,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-038,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-039,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-040,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-041,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-042,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-043,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-044,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-045,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-046,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-047,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-048,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-049,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-050,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-051,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-052,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-053,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-054,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-055,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-056,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-057,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-058,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-059,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-060,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-061,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-062,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-063,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-064,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-065,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-066,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-067,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-068,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-069,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-070,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-071,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-072,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-073,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-074,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-075,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-076,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-077,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-078,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-079,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z05_mask-080,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-000,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-001,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-002,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-003,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-004,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-005,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-006,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-007,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-008,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-009,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-010,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-011,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-012,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-013,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-014,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-015,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-016,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-017,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-018,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-019,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-020,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-021,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-022,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-023,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-024,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-025,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-026,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-027,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-028,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-029,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-030,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-031,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-032,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-033,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-034,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-035,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-036,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-037,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-038,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-039,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-040,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-041,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-042,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-043,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-044,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-045,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-046,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-047,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-048,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-049,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-050,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-051,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-052,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-053,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-054,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-055,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-056,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-057,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-058,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-059,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-060,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-061,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-062,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-063,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-064,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-065,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-066,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-067,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-068,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-069,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-070,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-071,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-072,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-073,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-074,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-075,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-076,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-077,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-078,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-079,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z06_mask-080,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-000,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-001,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-002,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-003,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-004,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-005,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-006,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-007,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-008,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-009,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-010,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-011,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-012,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-013,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-014,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-015,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-016,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-017,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-018,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-019,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-020,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-021,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-022,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-023,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-024,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-025,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-026,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-027,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-028,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-029,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-030,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-031,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-032,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-033,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z07_mask-034,True,True,False,False,False,False,False,True
